birthday,name,profile_url
May 26,Hikari Karibuchi,character.php?id=82067
May 26,Rosen Kranz,character.php?id=78345
May 26,Kurousa,character.php?id=29568
May 26,Kohza,character.php?id=47661
May 26,Kisumi Shigino,character.php?id=69593
May 26,Shirousa,character.php?id=29567
May 26,Kaoru Jinno,character.php?id=52464
May 26,Tearju Lunatique,character.php?id=41795
May 26,Kaoru Makino,character.php?id=30503
May 26,Yuka Mashiro,character.php?id=97856
May 26,Cure Marine,character.php?id=60495
May 26,Erika Kurumi,character.php?id=45189
May 27,Kou Mabuchi,character.php?id=67454
May 27,Mitsuki Shiina,character.php?id=1637
May 27,Shinpei Sakamoto,character.php?id=81963
May 27,Ako Tamaki,character.php?id=76775
May 27,Terunori Kuga,character.php?id=83608
May 27,Miu Sagara,character.php?id=88421
May 27,Gato,character.php?id=29341
May 27,An Onoya,character.php?id=77327
May 27,Mashiro Munetani,character.php?id=76768
May 27,Akagami Rion,character.php?id=52494
May 27,Yumeko Ichii,character.php?id=52872
May 27,Ibis Douglas,character.php?id=33656
May 27,Kuniharu Ogino,character.php?id=56866
May 27,Kanon Memphis,character.php?id=44418
May 27,Sanae Kouzuki,character.php?id=80308
May 27,Matoi Sumeragi,character.php?id=77951
May 27,Saki Mizukoshi,character.php?id=44536
May 27,Sakuya Mitsurugi,character.php?id=78326
May 27,Shizumi Kanoe,character.php?id=92710
May 27,Cid Del Norte Marquez,character.php?id=41627
May 27,Mercedes,character.php?id=96749
May 27,Kurumi Mikazuki,character.php?id=43806
May 28,Kaname,character.php?id=33953
May 28,Nako Yuki,character.php?id=839
May 28,Konata Izumi,character.php?id=2653
May 28,Mashirao Ojiro,character.php?id=77849
May 28,Alice Yotsuba / Cure Rosetta,character.php?id=58242
May 28,Hotaru Ichijou,character.php?id=64050
May 28,Tina,character.php?id=84281
May 28,Miki Kaoru,character.php?id=24714
May 28,Chiharu Mihara,character.php?id=24257
May 28,Nobuko Ishihara,character.php?id=12612
May 28,Kazusa Touma,character.php?id=28877
May 28,Misaki Yamamoto,character.php?id=18432
May 28,Jinno Narue,character.php?id=88817
May 28,Mayuki Yuubana,character.php?id=20001
May 28,Naomi Umegae,character.php?id=26480
May 28,Sogo Osaka,character.php?id=87193
May 28,Kozue Kaoru,character.php?id=24704
May 28,Katsuya Kimura,character.php?id=39160
May 28,Naoki Shiratori,character.php?id=77554
May 28,Nasuti Yagyu,character.php?id=51688
May 28,Teppei Houjou,character.php?id=53197
May 28,Lambo Bovino,character.php?id=16424
May 28,Lambo Bovino (adult),character.php?id=18965
May 28,Koharu Kazahana,character.php?id=93608
May 28,Jinnai Enta,character.php?id=93697
May 28,Sasa Misuzu,character.php?id=97840
May 29,Maria Wakamiya,character.php?id=151
May 29,Holmy,character.php?id=72514
May 29,Miki Sawanaga,character.php?id=5069
May 29,Kula Diamond,character.php?id=29306
May 29,Tsumugi Shiraishi,character.php?id=82842
May 29,Sho Fuwa,character.php?id=16547
May 29,Kinu,character.php?id=70983
May 29,Tatsuta,character.php?id=70792
May 29,Akechi Mitsuhide,character.php?id=90653
May 29,Aizen Sosuke,character.php?id=11111
May 29,Souta Amaya,character.php?id=61656
May 29,Ayumi Kuramoto,character.php?id=38287
May 29,Diamante,character.php?id=79452
May 29,Kakeru Todoroki,character.php?id=45494
May 29,Mitsuki Fujita,character.php?id=13195
May 29,Sangaku Manami,character.php?id=67023
May 29,Riko Kuroda,character.php?id=76350
May 29,Noi,character.php?id=18451
May 30,Mahiru Banba,character.php?id=66796
May 30,Kia WelBehenna,character.php?id=21294
May 30,Sumi Otokawa,character.php?id=66317
May 30,Mei Nozaki,character.php?id=72530
May 30,Kazuki Kazusano,character.php?id=9889
May 30,Hijiri Sakurazawa,character.php?id=75113
May 30,Haruki Yamauchi,character.php?id=82425
May 30,Yuuga Aoyama,character.php?id=76753
May 30,Shiki Ichinose,character.php?id=77713
May 30,Cham Cham,character.php?id=74282
May 30,Baiu,character.php?id=79865
May 30,Doppel,character.php?id=74080
May 30,Kanon,character.php?id=62528
May 30,Saga,character.php?id=46422
May 30,Kain Blueriver,character.php?id=12129
May 30,Kojirou Kageyama,character.php?id=66125
May 30,Mayu Kanzaki,character.php?id=12610
May 30,Gerhart von Ralerstein,character.php?id=27011
May 30,Minami Tsubame,character.php?id=24695
May 30,Toko Shiragami,character.php?id=79141
May 30,Kiyoshi Date,character.php?id=59902
May 30,Yuto Amakawa,character.php?id=33210
May 30,Enora Taft,character.php?id=80864
May 30,Yuuto Kiba,character.php?id=87210
May 30,Maron Kusakabe,character.php?id=17665
May 30,Axel Blaze,character.php?id=15274
May 30,Hiromi Sakura,character.php?id=13431
May 30,Taiki Lights,character.php?id=12343
May 30,Torneo Rudman,character.php?id=63926
May 30,Chisa Fujimiya,character.php?id=76
May 30,Misaki Hana,character.php?id=89995
May 30,Binbokusai Yagyuu,character.php?id=21180
May 30,Tarou Majima,character.php?id=41093
May 30,Tomoe Koizumi,character.php?id=30600
May 30,Warakia,character.php?id=1593
May 30,Kozue Takanashi,character.php?id=21344
May 30,Mei Sagiri,character.php?id=25332
May 30,Saki Mitonoya,character.php?id=54666
May 30,Musa,character.php?id=85801
May 30,Spade Echo,character.php?id=101834
May 31,Kokomi Shiina,character.php?id=70144
May 31,Anna Mochizuki,character.php?id=75356
May 31,Komaru Naegi,character.php?id=83836
May 31,Dana Zane,character.php?id=84253
May 31,Nadia la Arwall,character.php?id=26024
May 31,Sin Kiske,character.php?id=83566
May 31,Sumire Shouda,character.php?id=8794
May 31,Mikuma,character.php?id=70995
May 31,Mutsu,character.php?id=70446
May 31,Yuuki Mutsu,character.php?id=23650
May 31,Amezo,character.php?id=28914
May 31,Reiko Katakura,character.php?id=41692
May 31,Agon Kongou,character.php?id=59215
May 31,Unsui Kongou,character.php?id=59216
May 31,Mougan Tanakamaru,character.php?id=73074
May 31,TeraDrive,character.php?id=81639
May 31,Dr. Love,character.php?id=79010
May 31,Nikka Edvardine Katajainen,character.php?id=82072
May 31,Toshizo Hijikata,character.php?id=21517
May 31,Hijikata Toshizou,character.php?id=78114
May 31,Eikichi Machiyama,character.php?id=80807
May 31,You Miyagi,character.php?id=10359
May 31,Lacuba,character.php?id=49413
May 31,Shino Asakura,character.php?id=30597
May 31,Yuki Amane,character.php?id=73627
May 31,Kasumi Makiya,character.php?id=27001
May 31,Hijikata Toshizou,character.php?id=86836
May 31,Futaba Hananomiya,character.php?id=101074
May 31,Mei Hananomiya,character.php?id=101077
May 31,Mimimi Hananomiya,character.php?id=101078
May 31,Shiika Hananomiya,character.php?id=101079
May 31,Fiji,character.php?id=89963
June 1,Kisara Nanjou,character.php?id=54090
June 1,Yuna Akashi,character.php?id=13477
June 1,Haruka Urashima,character.php?id=4389
June 1,Lily Kurushima,character.php?id=24095
June 1,Kozue Kuranaga,character.php?id=13158
June 1,Kagura Ooe,character.php?id=71433
June 1,Takuto Sakita,character.php?id=50044
June 1,Jun Sakakino,character.php?id=71730
June 1,Seiji Fukami,character.php?id=82192
June 1,Rise Kujikawa,character.php?id=19555
June 1,Ikki,character.php?id=33726
June 1,Ran Hibiki,character.php?id=85946
June 1,Takashi Yamazaki,character.php?id=12402
June 1,Mikoto Uchiha,character.php?id=22289
June 1,A,character.php?id=35571
June 1,Villetta Nu,character.php?id=9973
June 1,Chigusa,character.php?id=68942
June 1,Gryphon,character.php?id=69196
June 1,Kanon Maldini,character.php?id=50036
June 1,Red Queen,character.php?id=69183
June 1,Kumiko Kasai,character.php?id=46567
June 1,Zangief,character.php?id=48555
June 1,Shoukaku,character.php?id=70981
June 1,Sharon Heim,character.php?id=58177
June 1,Cinderella,character.php?id=74029
June 1,Suzuka Asahina,character.php?id=9983
June 1,Rena Ashihara,character.php?id=78271
June 1,Adolf K. Weismann ,character.php?id=53430
June 1,Ane,character.php?id=18970
June 1,Chihaya Ayase,character.php?id=31585
June 1,Anka Rheinberger,character.php?id=63980
June 1,Yashiro Isana,character.php?id=53416
June 1,Kamui,character.php?id=21173
June 1,Hajime Kanzaki,character.php?id=23333
June 1,Isao Kifune,character.php?id=77805
June 1,'Naoki Kojima ''''Eroesu''''',character.php?id=46291
June 1,Yaya Sasame,character.php?id=68585
June 1,Jack the Ripper,character.php?id=89605
June 1,Saint Charloss ,character.php?id=49361
June 1,Dr. Riddles ,character.php?id=51770
June 1,Maki Hoshikawa,character.php?id=40884
June 1,Tugril Mahmut Pasha,character.php?id=82156
June 1,Mone,character.php?id=21196
June 1,Chizuru Yoshida,character.php?id=23312
June 1,Laciff,character.php?id=45389
June 1,Luze Selen El Philizar,character.php?id=85159
June 1,Relius Clover,character.php?id=83587
June 1,Yuuhi Shiina,character.php?id=2106
June 1,Akane Hinata,character.php?id=63317
June 1,V Sion,character.php?id=1592
June 1,Sion Eltnam Atlasia,character.php?id=1578
June 1,Honoka,character.php?id=24263
June 1,Leaf,character.php?id=67039
June 1,Yuuji Sakamoto,character.php?id=21300
June 1,Yuuji (Child),character.php?id=78071
June 1,Haruo Yaguchi,character.php?id=91172
June 1,Motoku Sousou,character.php?id=39069
June 1,Miho Ooguro,character.php?id=50788
June 1,Uryu,character.php?id=80738
June 1,Raika Hitomi,character.php?id=18585
June 1,Hikaru Totsukawa,character.php?id=95742
June 1,Kotaro Yui,character.php?id=99674
June 1,Mitsuri Kanroji,character.php?id=98983
June 1,Washington,character.php?id=89714
June 2,Ami Moriya,character.php?id=75448
June 2,Mordred,character.php?id=76015
June 2,Goro Akechi,character.php?id=79599
June 2,Taihei Doma,character.php?id=73669
June 2,Reina Kasumi,character.php?id=83477
June 2,Sena Koiwai,character.php?id=89184
June 2,Ada Vessalius ,character.php?id=44387
June 2,Rob Lucci,character.php?id=20427
June 2,Kouichirou Marito,character.php?id=68236
June 2,Gowther,character.php?id=70841
June 2,Alan,character.php?id=78989
June 2,Yuu Kuroya,character.php?id=84159
June 2,Munakata Ren,character.php?id=90842
June 2,Rondo Rondo,character.php?id=20003
June 2,Hans Brant,character.php?id=24899
June 2,Andy Hinomiya,character.php?id=58064
June 2,Cubic G,character.php?id=31306
June 2,Ginrei Kuchiki,character.php?id=61501
June 2,Ayame Sarutobi,character.php?id=15624
June 2,Kei Shindou,character.php?id=5380
June 2,Chihiro Shindou,character.php?id=5378
June 2,Chimney,character.php?id=47656
June 2,Shiki Natsumezaka,character.php?id=74764
June 2,Eizou Netsuki,character.php?id=74042
June 2,Brett Astaire,character.php?id=51397
June 2,Fumihiko Makabe,character.php?id=44411
June 2,Touka Jouzenji,character.php?id=92033
June 2,Nino Tokisaka,character.php?id=98189
June 2,Kai Satou,character.php?id=96656
June 3,Ai Ogata,character.php?id=5066
June 3,Karen Kamimoto,character.php?id=137
June 3,Suzune Shirakura,character.php?id=986
June 3,Melody Shirakura,character.php?id=988
June 3,Sara Himeyanagi,character.php?id=71739
June 3,Seha Lee,character.php?id=84273
June 3,Sadaharu Inui,character.php?id=63132
June 3,Ramlethal Valentine,character.php?id=83562
June 3,Asako Kondou,character.php?id=76409
June 3,Michelle Watagi,character.php?id=79664
June 3,Cedre,character.php?id=62214
June 3,Tomomi Itano,character.php?id=45903
June 3,Wakaba Faure,character.php?id=24880
June 3,Shoichi Imayoshi,character.php?id=58990
June 3,Rosa Ushiromiya,character.php?id=4543
June 3,Ama Shigure,character.php?id=21441
June 3,Nadeko Sengoku,character.php?id=25740
June 3,Charmy Pappitson,character.php?id=87610
June 3,Masaaki Nakatani,character.php?id=58983
June 3,Momo Hinamori,character.php?id=11113
June 3,Franz von Stresemann,character.php?id=12646
June 3,Yuu Matsuura,character.php?id=10950
June 3,Mousse ,character.php?id=48955
June 3,Lisa Eostre,character.php?id=30267
June 3,Ravel Phoenix,character.php?id=63554
June 3,Epoida,character.php?id=48538
June 3,Konata Kanata,character.php?id=92029
June 3,Lynette Beatrice,character.php?id=99690
June 4,Kazuomi Ooga,character.php?id=77328
June 4,Touga Kiryuu,character.php?id=12746
June 4,Yugi Mutou,character.php?id=16366
June 4,Renji Yanagi,character.php?id=26906
June 4,Neneko,character.php?id=17291
June 4,Andy Doumyouji,character.php?id=68445
June 4,Shie Sugihara,character.php?id=848
June 4,Kousairou,character.php?id=77587
June 4,Valeria Trifa,character.php?id=2555
June 4,Hinata Okano,character.php?id=4171
June 4,Zephel,character.php?id=47545
June 4,Tapris Sugarbell Chisaki,character.php?id=78459
June 4,Palnedo,character.php?id=63072
June 4,Wakaba Fujimiya,character.php?id=4168
June 4,Hayate Yagami,character.php?id=9008
June 4,Roshi,character.php?id=15334
June 4,'Mutsuki Shisen''in',character.php?id=43579
June 4,Kimika Nakano,character.php?id=43577
June 5,Kururu / Crusienne Roussel,character.php?id=34715
June 5,Iinchou,character.php?id=34716
June 5,Jabra,character.php?id=47745
June 5,Nene Sakurada,character.php?id=27815
June 5,Ellis ,character.php?id=25481
June 5,Kisaragi,character.php?id=70806
June 5,Yoshiyuki Hatori,character.php?id=24835
June 5,Kyouji Akatsuki,character.php?id=75693
June 5,Koutarou Ishigaki,character.php?id=68036
June 5,Enricco Pucci,character.php?id=77894
June 5,Kohaku,character.php?id=37636
June 5,Tamami Konno,character.php?id=41001
June 5,Wakana Morizono,character.php?id=61728
June 5,Rudolf,character.php?id=56853
June 5,Luppi Antenor,character.php?id=19882
June 5,Number 65,character.php?id=28312
June 5,Suu Susukino,character.php?id=58955
June 5,Xe,character.php?id=29637
June 5,Sylvain,character.php?id=96752
June 6,Rino Midou,character.php?id=71404
June 6,Tojuro Hattori,character.php?id=24402
June 6,Shinjirou Kurama,character.php?id=51724
June 6,Tatsuki Kusunoki,character.php?id=71679
June 6,Shinji Ikari,character.php?id=10709
June 6,Woo,character.php?id=52907
June 6,Soul,character.php?id=52906
June 6,Rom,character.php?id=71955
June 6,Hinata Eli Farce,character.php?id=75189
June 6,Sejm Eli Farce,character.php?id=75193
June 6,Kal-el Albus,character.php?id=65596
June 6,Kanon Shimura,character.php?id=81978
June 6,Shinobu Omiya,character.php?id=61475
June 6,Niwatori,character.php?id=83155
June 6,Shouko Hoshi,character.php?id=70323
June 6,Yukari Akiyama,character.php?id=49066
June 6,Levia,character.php?id=84280
June 6,Miori Tachibana,character.php?id=88718
June 6,Benimaru Nikaido,character.php?id=29262
June 6,Soiree Meira,character.php?id=80632
June 6,Alba Meira,character.php?id=80633
June 6,Luise Meyrink,character.php?id=47674
June 6,Yuu Kanda,character.php?id=12868
June 6,Yurika Kirishima,character.php?id=85953
June 6,Murasame,character.php?id=61649
June 6,Henri Claytor,character.php?id=62837
June 6,Lilith,character.php?id=75235
June 6,Ayanojyo Aburatsubo,character.php?id=28882
June 6,Hina Satou,character.php?id=31588
June 6,Kuon Jikoku,character.php?id=23942
June 6,Jidama Kodama,character.php?id=27744
June 6,Sazanami,character.php?id=70883
June 6,Shima Katase,character.php?id=62011
June 6,Gustaf,character.php?id=36050
June 6,Haruka Minazuki,character.php?id=26685
June 6,Chin Chinchin,character.php?id=77512
June 6,Murasame,character.php?id=90584
June 6,Marie Rose,character.php?id=90586
June 6,Marie Rose,character.php?id=79357
June 6,Rokuro Enmadou,character.php?id=76412
June 6,Miumi Sawarabi,character.php?id=25061
June 6,Sakuya Tougane,character.php?id=70175
June 6,Natsumi Harie,character.php?id=62083
June 6,Sakuraba Ryota,character.php?id=90844
June 6,Touko Kuchiki,character.php?id=12007
June 6,Ryouko Gunji,character.php?id=23643
June 6,Sechs,character.php?id=85464
June 6,Hikaru Akagi,character.php?id=51537
June 6,'Anubis Ma''at',character.php?id=66623
June 6,Shota Amachi,character.php?id=41086
June 6,Anna Heart,character.php?id=13943
June 6,Lee Seung Gil,character.php?id=78027
June 6,Miyabi Itou,character.php?id=71229
June 6,Vali Lucifer,character.php?id=87214
June 6,Emi Uehara,character.php?id=41753
June 6,Rina Uehara,character.php?id=41754
June 6,Shun Kakei,character.php?id=59220
June 6,Keima Katsuragi,character.php?id=23479
June 6,Mitsuki Kamatani,character.php?id=64125
June 6,Karma,character.php?id=48052
June 6,Ritsu Kisaragi,character.php?id=67132
June 6,Moeka Kiryuu,character.php?id=23254
June 6,Yuutarou Kindaichi,character.php?id=69335
June 6,Hibiki Kuze,character.php?id=61662
June 6,Aroma Kurosu,character.php?id=72731
June 6,Gozu,character.php?id=81558
June 6,Juju Sasaki,character.php?id=5279
June 6,Sweden,character.php?id=23224
June 6,Shinobu Sensui,character.php?id=18316
June 6,Aichi Sendou,character.php?id=23346
June 6,Meme Touwa,character.php?id=24200
June 6,Stan,character.php?id=54973
June 6,Nichrom,character.php?id=45205
June 6,Umetarou Nozaki,character.php?id=68376
June 6,Itsuki Hashima,character.php?id=83913
June 6,Papa Mbaye Siki,character.php?id=58985
June 6,Kyosuke Higuchi,character.php?id=44890
June 6,Hisoka Morow,character.php?id=11716
June 6,Fran,character.php?id=23752
June 6,Preta Guru,character.php?id=15364
June 6,Anju Marker,character.php?id=9702
June 6,Akira Mado,character.php?id=90079
June 6,Minami,character.php?id=8250
